Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2000","2000","1000 SLC","512","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2001","2001","1000 SLC","857","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2002","2002","1000 SLC","1672","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2003","2003","1000 SLC","59069","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2004","2004","1000 SLC","328359","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2005","2005","1000 SLC","302398","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2006","2006","1000 SLC","10225387","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2013","2013","1000 SLC","20514","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2014","2014","1000 SLC","32168","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2015","2015","1000 SLC","8120","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2016","2016","1000 SLC","14159","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2017","2017","1000 SLC","21358","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2018","2018","1000 SLC","29376","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1961","1961","1000 SLC","19964","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1962","1962","1000 SLC","20150","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1963","1963","1000 SLC","17050","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1964","1964","1000 SLC","17050","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1965","1965","1000 SLC","16120","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1966","1966","1000 SLC","31000","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1967","1967","1000 SLC","60453","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1968","1968","1000 SLC","11809","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1969","1969","1000 SLC","45864","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1970","1970","1000 SLC","22386","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1971","1971","1000 SLC","44945","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1972","1972","1000 SLC","43416","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1973","1973","1000 SLC","15697","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1974","1974","1000 SLC","50855","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1975","1975","1000 SLC","34271","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1976","1976","1000 SLC","42243","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1977","1977","1000 SLC","15872","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1978","1978","1000 SLC","22685","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1979","1979","1000 SLC","15154","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1980","1980","1000 SLC","25513","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1981","1981","1000 SLC","38791","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1982","1982","1000 SLC","20880","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1983","1983","1000 SLC","15976","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1984","1984","1000 SLC","17208","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1985","1985","1000 SLC","41230","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1986","1986","1000 SLC","40672","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1987","1987","1000 SLC","17266","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1988","1988","1000 SLC","54440","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1989","1989","1000 SLC","24549","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1990","1990","1000 SLC","28729","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1991","1991","1000 SLC","21105","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1992","1992","1000 SLC","8990","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1993","1993","1000 SLC","29860","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1994","1994","1000 SLC","16313","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1995","1995","1000 SLC","11884","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1996","1996","1000 SLC","27967","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1997","1997","1000 SLC","19972","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1998","1998","1000 SLC","12138","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","1999","1999","1000 SLC","17836","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2000","2000","1000 SLC","14355","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2001","2001","1000 SLC","17471","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2002","2002","1000 SLC","6700","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2003","2003","1000 SLC","22090","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2004","2004","1000 SLC","49118","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2005","2005","1000 SLC","15078","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2006","2006","1000 SLC","36651","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2007","2007","1000 SLC","29937","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2008","2008","1000 SLC","23250","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2009","2009","1000 SLC","21700","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2010","2010","1000 SLC","22839","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2011","2011","1000 SLC","15670","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2012","2012","1000 SLC","13747","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2013","2013","1000 SLC","21557","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2014","2014","1000 SLC","32168","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2015","2015","1000 SLC","10944","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2016","2016","1000 SLC","11255","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2017","2017","1000 SLC","16977","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2018","2018","1000 SLC","23350","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2019","2019","1000 SLC","20547","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2020","2020","1000 SLC","44347","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2021","2021","1000 SLC","39961","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2010","2010","1000 USD","8104","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2011","2011","1000 USD","14406","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2012","2012","1000 USD","13082","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2013","2013","1000 USD","20514","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2014","2014","1000 USD","32168","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2015","2015","1000 USD","8120","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2016","2016","1000 USD","14159","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2017","2017","1000 USD","21358","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","57","Gross Production Value (current thousand US$)","0114","Sorghum","2018","2018","1000 USD","29376","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1961","1961","1000 USD","19964","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1962","1962","1000 USD","20150","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1963","1963","1000 USD","17050","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1964","1964","1000 USD","17050","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1965","1965","1000 USD","16120","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1966","1966","1000 USD","31000","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1967","1967","1000 USD","60453","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1968","1968","1000 USD","11809","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1969","1969","1000 USD","45864","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1970","1970","1000 USD","22386","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1971","1971","1000 USD","44945","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1972","1972","1000 USD","43416","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1973","1973","1000 USD","15697","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1974","1974","1000 USD","50855","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1975","1975","1000 USD","34271","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1976","1976","1000 USD","42243","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1977","1977","1000 USD","15872","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1978","1978","1000 USD","22685","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1979","1979","1000 USD","15154","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1980","1980","1000 USD","25513","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1981","1981","1000 USD","38791","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1982","1982","1000 USD","20880","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1983","1983","1000 USD","15976","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1984","1984","1000 USD","17208","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1985","1985","1000 USD","41230","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1986","1986","1000 USD","40672","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1987","1987","1000 USD","17266","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1988","1988","1000 USD","54440","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1989","1989","1000 USD","24549","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1990","1990","1000 USD","28729","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1991","1991","1000 USD","21105","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1992","1992","1000 USD","8990","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1993","1993","1000 USD","29860","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1994","1994","1000 USD","16313","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1995","1995","1000 USD","11884","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1996","1996","1000 USD","27967","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1997","1997","1000 USD","19972","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1998","1998","1000 USD","12138","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","1999","1999","1000 USD","17836","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2000","2000","1000 USD","14355","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2001","2001","1000 USD","17471","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2002","2002","1000 USD","6700","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2003","2003","1000 USD","22090","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2004","2004","1000 USD","49118","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2005","2005","1000 USD","15078","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2006","2006","1000 USD","36651","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2007","2007","1000 USD","29937","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2008","2008","1000 USD","23250","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2009","2009","1000 USD","21700","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2010","2010","1000 USD","22839","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2011","2011","1000 USD","15670","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2012","2012","1000 USD","13747","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2013","2013","1000 USD","21557","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2014","2014","1000 USD","32168","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2015","2015","1000 USD","10944","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2016","2016","1000 USD","11255","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2017","2017","1000 USD","16977","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2018","2018","1000 USD","23350","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2019","2019","1000 USD","20547","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2020","2020","1000 USD","44347","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2021","2021","1000 USD","39961","E","Estimated value"
